return_id,order_id,product_id,customer_id,return_date,return_reason,return_amount,refund_status,refund_days,category
RET006871,ORD0036043,PROD0645,CUST03618,2023-07-23,Wrong Item,94818.0,Pending,10,Electronics
RET006872,ORD0036051,PROD0498,CUST03255,2020-01-13,Changed Mind,121645.0,Rejected,12,Electronics
RET006873,ORD0036067,PROD0491,CUST04282,2022-02-03,Size Issue,12168.0,Refunded,6,Automotive
RET006874,ORD0036067,PROD0449,CUST04282,2022-02-03,Size Issue,27166.0,Refunded,14,Home & Kitchen
RET006875,ORD0036067,PROD0271,CUST04282,2022-02-03,Defective Product,5250.0,Refunded,11,Toys & Games
RET006876,ORD0036067,PROD0111,CUST04282,2022-02-03,Better Price Found,6550.0,Pending,3,Toys & Games
RET006877,ORD0036069,PROD0098,CUST04520,2022-08-31,Changed Mind,27936.0,Refunded,8,Sports & Fitness
RET006878,ORD0036069,PROD0740,CUST04520,2022-08-31,Defective Product,2210.0,Refunded,8,Grocery
RET006879,ORD0036075,PROD0561,CUST03942,2025-01-21,Damaged in Transit,3891.0,Refunded,5,Books
RET006880,ORD0036078,PROD0666,CUST02949,2022-01-14,Defective Product,1597.0,Refunded,12,Home & Kitchen
RET006881,ORD0036078,PROD0306,CUST02949,2022-01-14,Size Issue,8798.0,Refunded,8,Beauty & Health
RET006882,ORD0036081,PROD0302,CUST00547,2022-06-19,Wrong Item,2022.0,Refunded,11,Beauty & Health
RET006883,ORD0036092,PROD0274,CUST03335,2020-10-12,Defective Product,103722.0,Refunded,3,Electronics
RET006884,ORD0036092,PROD0318,CUST03335,2020-10-12,Wrong Item,22445.0,Refunded,7,Home & Kitchen
RET006885,ORD0036096,PROD0026,CUST03636,2022-08-09,Changed Mind,3523.0,Refunded,8,Sports & Fitness
RET006886,ORD0036114,PROD0095,CUST01487,2024-12-25,Damaged in Transit,1238.0,Refunded,14,Toys & Games
RET006887,ORD0036114,PROD0154,CUST01487,2024-12-25,Wrong Item,5956.0,Refunded,12,Beauty & Health
RET006888,ORD0036122,PROD0228,CUST04936,2022-10-04,Size Issue,380.0,Refunded,7,Books
RET006889,ORD0036122,PROD0327,CUST04936,2022-10-04,Better Price Found,3462.0,Refunded,5,Toys & Games
RET006890,ORD0036122,PROD0290,CUST04936,2022-10-04,Damaged in Transit,4358.0,Refunded,14,Toys & Games
RET006891,ORD0036127,PROD0711,CUST04406,2021-10-06,Better Price Found,110656.0,Refunded,6,Electronics
RET006892,ORD0036127,PROD0182,CUST04406,2021-10-06,Damaged in Transit,556.0,Refunded,6,Grocery
RET006893,ORD0036127,PROD0755,CUST04406,2021-10-06,Wrong Item,96428.0,Pending,10,Electronics
RET006894,ORD0036136,PROD0784,CUST01767,2023-02-01,Damaged in Transit,3195.0,Refunded,14,Books
RET006895,ORD0036136,PROD0525,CUST01767,2023-02-01,Changed Mind,1808.0,Refunded,7,Books
RET006896,ORD0036140,PROD0157,CUST02791,2021-05-19,Better Price Found,277.0,Refunded,3,Books
RET006897,ORD0036140,PROD0190,CUST02791,2021-05-19,Better Price Found,2725.0,Pending,4,Automotive
RET006898,ORD0036176,PROD0085,CUST02052,2023-10-23,Defective Product,7370.0,Refunded,8,Sports & Fitness
RET006899,ORD0036182,PROD0742,CUST04792,2022-11-25,Damaged in Transit,206.0,Refunded,4,Books
RET006900,ORD0036202,PROD0797,CUST04438,2020-03-04,Defective Product,43782.0,Refunded,4,Home & Kitchen
RET006901,ORD0036203,PROD0204,CUST00543,2022-10-07,Size Issue,2231.0,Pending,8,Office Supplies
RET006902,ORD0036209,PROD0489,CUST04527,2020-09-04,Wrong Item,5750.0,Refunded,5,Fashion
RET006903,ORD0036209,PROD0504,CUST04527,2020-09-04,Defective Product,19859.0,Refunded,5,Home & Kitchen
RET006904,ORD0036209,PROD0587,CUST04527,2020-09-04,Wrong Item,5014.0,Refunded,7,Beauty & Health
RET006905,ORD0036214,PROD0117,CUST02656,2021-09-03,Better Price Found,11985.0,Pending,7,Automotive
RET006906,ORD0036224,PROD0688,CUST00505,2024-05-28,Better Price Found,4066.0,Refunded,5,Office Supplies
RET006907,ORD0036235,PROD0423,CUST01462,2021-01-23,Defective Product,15157.0,Refunded,9,Electronics
RET006908,ORD0036235,PROD0794,CUST01462,2021-01-23,Wrong Item,770.0,Pending,9,Toys & Games
RET006909,ORD0036267,PROD0774,CUST02443,2021-10-08,Size Issue,20096.0,Refunded,6,Home & Kitchen
RET006910,ORD0036269,PROD0048,CUST00036,2020-09-22,Defective Product,564.0,Refunded,7,Automotive
RET006911,ORD0036306,PROD0740,CUST02767,2021-08-24,Defective Product,4420.0,Refunded,14,Grocery
RET006912,ORD0036306,PROD0189,CUST02767,2021-08-24,Changed Mind,4629.0,Refunded,5,Office Supplies
RET006913,ORD0036306,PROD0129,CUST02767,2021-08-24,Defective Product,8935.0,Refunded,13,Automotive
RET006914,ORD0036306,PROD0562,CUST02767,2021-08-24,Better Price Found,38003.0,Pending,12,Electronics
RET006915,ORD0036318,PROD0098,CUST04748,2023-05-25,Damaged in Transit,8278.0,Rejected,14,Sports & Fitness
RET006916,ORD0036318,PROD0558,CUST04748,2023-05-25,Defective Product,5795.0,Refunded,4,Sports & Fitness
RET006917,ORD0036322,PROD0679,CUST04282,2024-05-03,Wrong Item,18532.0,Refunded,7,Sports & Fitness
RET006918,ORD0036363,PROD0500,CUST00755,2020-05-30,Better Price Found,39651.0,Pending,6,Home & Kitchen
RET006919,ORD0036365,PROD0684,CUST03471,2024-11-08,Damaged in Transit,25925.0,Pending,11,Electronics
RET006920,ORD0036365,PROD0703,CUST03471,2024-11-08,Size Issue,26118.0,Refunded,14,Electronics
RET006921,ORD0036371,PROD0727,CUST01303,2020-09-17,Damaged in Transit,4425.0,Refunded,14,Office Supplies
RET006922,ORD0036371,PROD0526,CUST01303,2020-09-17,Defective Product,2280.0,Refunded,9,Books
RET006923,ORD0036371,PROD0325,CUST01303,2020-09-17,Changed Mind,9466.0,Refunded,9,Automotive
RET006924,ORD0036371,PROD0366,CUST01303,2020-09-17,Changed Mind,4622.0,Refunded,7,Beauty & Health
RET006925,ORD0036374,PROD0171,CUST03765,2023-03-31,Damaged in Transit,7549.0,Pending,13,Toys & Games
RET006926,ORD0036378,PROD0591,CUST00232,2022-03-25,Better Price Found,2169.0,Refunded,8,Grocery
RET006927,ORD0036379,PROD0153,CUST03968,2022-12-27,Changed Mind,1188.0,Refunded,4,Grocery
RET006928,ORD0036404,PROD0343,CUST03404,2020-12-05,Changed Mind,6112.0,Refunded,9,Beauty & Health
RET006929,ORD0036404,PROD0013,CUST03404,2020-12-05,Wrong Item,107668.0,Refunded,3,Electronics
RET006930,ORD0036404,PROD0714,CUST03404,2020-12-05,Better Price Found,7641.0,Refunded,7,Sports & Fitness
RET006931,ORD0036404,PROD0350,CUST03404,2020-12-05,Damaged in Transit,47476.0,Rejected,9,Sports & Fitness
RET006932,ORD0036410,PROD0428,CUST03043,2020-02-02,Size Issue,1745.0,Refunded,3,Grocery
RET006933,ORD0036413,PROD0181,CUST02198,2021-10-01,Changed Mind,354.0,Refunded,3,Books
RET006934,ORD0036443,PROD0155,CUST04738,2020-05-13,Changed Mind,2544.0,Refunded,4,Office Supplies
RET006935,ORD0036446,PROD0793,CUST03267,2023-02-24,Damaged in Transit,2678.0,Refunded,4,Beauty & Health
RET006936,ORD0036456,PROD0767,CUST02587,2023-08-23,Better Price Found,1266.0,Rejected,13,Office Supplies
RET006937,ORD0036461,PROD0215,CUST01930,2021-04-13,Size Issue,1674.0,Refunded,10,Books
RET006938,ORD0036471,PROD0728,CUST03412,2023-07-12,Defective Product,30942.0,Pending,14,Fashion
RET006939,ORD0036473,PROD0562,CUST03856,2021-11-11,Changed Mind,76006.0,Refunded,8,Electronics
RET006940,ORD0036473,PROD0753,CUST03856,2021-11-11,Better Price Found,18186.0,Refunded,9,Office Supplies
RET006941,ORD0036486,PROD0410,CUST03434,2020-04-05,Changed Mind,2188.0,Refunded,5,Toys & Games
RET006942,ORD0036486,PROD0042,CUST03434,2020-04-05,Changed Mind,273.0,Refunded,9,Books
RET006943,ORD0036487,PROD0234,CUST04290,2021-09-30,Better Price Found,356.0,Refunded,9,Grocery
RET006944,ORD0036502,PROD0216,CUST00753,2022-04-09,Size Issue,11507.0,Pending,12,Fashion
RET006945,ORD0036508,PROD0727,CUST03420,2023-07-24,Changed Mind,14934.0,Refunded,11,Office Supplies
RET006946,ORD0036508,PROD0328,CUST03420,2023-07-24,Better Price Found,6420.0,Refunded,13,Office Supplies
RET006947,ORD0036525,PROD0525,CUST01174,2021-09-06,Better Price Found,958.0,Refunded,5,Books
RET006948,ORD0036546,PROD0774,CUST02859,2023-02-08,Defective Product,18660.0,Refunded,3,Home & Kitchen
RET006949,ORD0036546,PROD0105,CUST02859,2023-02-08,Defective Product,455.0,Refunded,11,Beauty & Health
RET006950,ORD0036546,PROD0078,CUST02859,2023-02-08,Defective Product,12318.0,Rejected,10,Office Supplies
RET006951,ORD0036556,PROD0012,CUST02651,2023-08-04,Size Issue,1040.0,Refunded,12,Grocery
RET006952,ORD0036556,PROD0448,CUST02651,2023-08-04,Better Price Found,216872.0,Refunded,5,Electronics
RET006953,ORD0036559,PROD0605,CUST01498,2020-02-07,Defective Product,29976.0,Refunded,11,Sports & Fitness
RET006954,ORD0036564,PROD0292,CUST03677,2022-01-29,Changed Mind,34002.0,Refunded,13,Home & Kitchen
RET006955,ORD0036564,PROD0445,CUST03677,2022-01-29,Changed Mind,28935.0,Refunded,7,Home & Kitchen
RET006956,ORD0036567,PROD0415,CUST03995,2024-09-27,Defective Product,6099.0,Refunded,9,Office Supplies
RET006957,ORD0036567,PROD0476,CUST03995,2024-09-27,Better Price Found,4266.0,Refunded,11,Toys & Games
RET006958,ORD0036567,PROD0543,CUST03995,2024-09-27,Damaged in Transit,7144.0,Refunded,6,Automotive
RET006959,ORD0036567,PROD0189,CUST03995,2024-09-27,Better Price Found,4629.0,Refunded,11,Office Supplies
RET006960,ORD0036567,PROD0169,CUST03995,2024-09-27,Better Price Found,9076.0,Pending,10,Home & Kitchen
RET006961,ORD0036568,PROD0319,CUST02495,2023-04-12,Better Price Found,1952.0,Refunded,14,Beauty & Health
RET006962,ORD0036569,PROD0490,CUST03979,2024-10-19,Size Issue,24935.0,Refunded,9,Sports & Fitness
RET006963,ORD0036569,PROD0612,CUST03979,2024-10-19,Changed Mind,248.0,Refunded,4,Grocery
RET006964,ORD0036575,PROD0256,CUST02457,2024-03-01,Better Price Found,4912.0,Refunded,5,Home & Kitchen
RET006965,ORD0036578,PROD0790,CUST03495,2020-04-29,Wrong Item,4119.0,Pending,4,Fashion
RET006966,ORD0036578,PROD0639,CUST03495,2020-04-29,Size Issue,8138.0,Refunded,6,Toys & Games
RET006967,ORD0036608,PROD0722,CUST04319,2021-05-07,Size Issue,5564.0,Pending,5,Grocery
RET006968,ORD0036608,PROD0744,CUST04319,2021-05-07,Size Issue,313.0,Refunded,10,Grocery
RET006969,ORD0036608,PROD0338,CUST04319,2021-05-07,Damaged in Transit,16977.0,Refunded,4,Sports & Fitness
RET006970,ORD0036614,PROD0424,CUST00907,2023-12-30,Damaged in Transit,5239.0,Refunded,12,Toys & Games
RET006971,ORD0036617,PROD0790,CUST01530,2022-03-10,Defective Product,4576.0,Refunded,4,Fashion
RET006972,ORD0036622,PROD0206,CUST02070,2020-05-22,Changed Mind,5191.0,Refunded,6,Office Supplies
RET006973,ORD0036649,PROD0417,CUST01999,2024-03-28,Size Issue,13136.0,Refunded,3,Automotive
RET006974,ORD0036649,PROD0696,CUST01999,2024-03-28,Defective Product,621.0,Pending,3,Books
RET006975,ORD0036649,PROD0687,CUST01999,2024-03-28,Size Issue,11929.0,Refunded,10,Automotive
RET006976,ORD0036656,PROD0269,CUST00873,2023-08-29,Better Price Found,4300.0,Refunded,9,Sports & Fitness
RET006977,ORD0036656,PROD0005,CUST00873,2023-08-29,Damaged in Transit,7043.0,Rejected,3,Automotive
RET006978,ORD0036662,PROD0717,CUST00670,2024-01-28,Better Price Found,8841.0,Rejected,13,Home & Kitchen
RET006979,ORD0036662,PROD0077,CUST00670,2024-01-28,Defective Product,8405.0,Refunded,8,Automotive
RET006980,ORD0036662,PROD0146,CUST00670,2024-01-28,Size Issue,458.0,Refunded,9,Office Supplies
RET006981,ORD0036662,PROD0621,CUST00670,2024-01-28,Wrong Item,19724.0,Pending,13,Fashion
RET006982,ORD0036701,PROD0653,CUST00563,2020-09-19,Changed Mind,6932.0,Pending,3,Sports & Fitness
RET006983,ORD0036705,PROD0487,CUST03184,2023-10-18,Size Issue,4910.0,Pending,8,Toys & Games
RET006984,ORD0036705,PROD0365,CUST03184,2023-10-18,Damaged in Transit,5648.0,Refunded,4,Automotive
RET006985,ORD0036723,PROD0685,CUST03411,2024-10-26,Damaged in Transit,16101.0,Refunded,13,Home & Kitchen
RET006986,ORD0036723,PROD0496,CUST03411,2024-10-26,Better Price Found,5918.0,Refunded,13,Sports & Fitness
RET006987,ORD0036748,PROD0504,CUST02749,2022-09-07,Changed Mind,39718.0,Refunded,10,Home & Kitchen
RET006988,ORD0036748,PROD0599,CUST02749,2022-09-07,Defective Product,28100.0,Refunded,5,Home & Kitchen
RET006989,ORD0036748,PROD0312,CUST02749,2022-09-07,Wrong Item,42998.0,Refunded,3,Sports & Fitness
RET006990,ORD0036748,PROD0783,CUST02749,2022-09-07,Wrong Item,56833.0,Refunded,3,Electronics
RET006991,ORD0036757,PROD0685,CUST03933,2020-10-16,Size Issue,5367.0,Pending,12,Home & Kitchen
RET006992,ORD0036757,PROD0300,CUST03933,2020-10-16,Damaged in Transit,4438.0,Pending,14,Beauty & Health
RET006993,ORD0036757,PROD0620,CUST03933,2020-10-16,Damaged in Transit,1391.0,Refunded,6,Books
RET006994,ORD0036769,PROD0724,CUST00725,2020-06-29,Damaged in Transit,829.0,Pending,12,Grocery
RET006995,ORD0036799,PROD0132,CUST03251,2024-06-07,Defective Product,6854.0,Refunded,9,Automotive
RET006996,ORD0036800,PROD0477,CUST01281,2020-10-15,Wrong Item,7635.0,Pending,12,Fashion
RET006997,ORD0036801,PROD0038,CUST04197,2024-04-10,Damaged in Transit,3999.0,Refunded,6,Beauty & Health
RET006998,ORD0036801,PROD0677,CUST04197,2024-04-10,Damaged in Transit,10004.0,Refunded,8,Toys & Games
RET006999,ORD0036803,PROD0772,CUST04252,2023-02-17,Size Issue,230064.0,Refunded,7,Electronics
RET007000,ORD0036813,PROD0374,CUST04702,2021-12-22,Better Price Found,763.0,Refunded,11,Toys & Games
RET007001,ORD0036823,PROD0237,CUST02199,2020-05-05,Size Issue,22460.0,Refunded,3,Electronics
RET007002,ORD0036825,PROD0228,CUST04173,2021-07-13,Changed Mind,179.0,Rejected,10,Books
RET007003,ORD0036825,PROD0310,CUST04173,2021-07-13,Wrong Item,2266.0,Pending,10,Sports & Fitness
RET007004,ORD0036825,PROD0134,CUST04173,2021-07-13,Damaged in Transit,2018.0,Refunded,10,Beauty & Health
RET007005,ORD0036862,PROD0630,CUST02343,2023-12-01,Better Price Found,1354.0,Refunded,13,Fashion
RET007006,ORD0036871,PROD0593,CUST01101,2024-04-15,Changed Mind,10383.0,Refunded,7,Home & Kitchen
RET007007,ORD0036879,PROD0413,CUST04658,2023-01-01,Changed Mind,7116.0,Refunded,3,Sports & Fitness
RET007008,ORD0036879,PROD0164,CUST04658,2023-01-01,Damaged in Transit,4818.0,Refunded,13,Beauty & Health
RET007009,ORD0036886,PROD0250,CUST02942,2022-09-24,Wrong Item,560.0,Refunded,9,Grocery
RET007010,ORD0036886,PROD0637,CUST02942,2022-09-24,Changed Mind,3456.0,Refunded,12,Beauty & Health
RET007011,ORD0036893,PROD0734,CUST04604,2022-05-19,Size Issue,4022.0,Pending,7,Fashion
RET007012,ORD0036894,PROD0407,CUST00514,2025-01-01,Changed Mind,1300.0,Refunded,14,Books
RET007013,ORD0036900,PROD0611,CUST00063,2022-01-12,Damaged in Transit,10668.0,Refunded,6,Office Supplies
RET007014,ORD0036900,PROD0239,CUST00063,2022-01-12,Wrong Item,8526.0,Refunded,8,Fashion
RET007015,ORD0036912,PROD0721,CUST01143,2023-05-12,Damaged in Transit,2854.0,Refunded,13,Grocery
RET007016,ORD0036912,PROD0043,CUST01143,2023-05-12,Damaged in Transit,8856.0,Refunded,12,Beauty & Health
RET007017,ORD0036914,PROD0766,CUST01881,2024-07-11,Size Issue,18032.0,Refunded,3,Home & Kitchen
RET007018,ORD0036915,PROD0403,CUST01355,2023-03-05,Better Price Found,3865.0,Refunded,3,Office Supplies
RET007019,ORD0036927,PROD0558,CUST01615,2023-04-26,Damaged in Transit,7244.0,Refunded,8,Sports & Fitness
RET007020,ORD0036927,PROD0702,CUST01615,2023-04-26,Size Issue,5904.0,Refunded,14,Toys & Games
RET007021,ORD0036927,PROD0728,CUST01615,2023-04-26,Better Price Found,19252.0,Refunded,9,Fashion
RET007022,ORD0036927,PROD0134,CUST01615,2023-04-26,Size Issue,2018.0,Refunded,12,Beauty & Health
RET007023,ORD0036930,PROD0545,CUST02524,2020-02-28,Better Price Found,77003.0,Refunded,4,Electronics
RET007024,ORD0036930,PROD0508,CUST02524,2020-02-28,Changed Mind,11942.0,Refunded,7,Automotive
RET007025,ORD0036946,PROD0570,CUST00148,2020-10-16,Changed Mind,2626.0,Refunded,12,Books
RET007026,ORD0036946,PROD0466,CUST00148,2020-10-16,Wrong Item,94002.0,Refunded,13,Home & Kitchen
RET007027,ORD0036946,PROD0413,CUST00148,2020-10-16,Size Issue,7116.0,Refunded,12,Sports & Fitness
RET007028,ORD0036961,PROD0556,CUST02590,2022-08-27,Defective Product,3848.0,Refunded,6,Toys & Games
RET007029,ORD0036961,PROD0022,CUST02590,2022-08-27,Wrong Item,27308.0,Pending,13,Home & Kitchen
RET007030,ORD0036980,PROD0459,CUST01567,2023-08-19,Damaged in Transit,41511.0,Rejected,9,Home & Kitchen
RET007031,ORD0036986,PROD0281,CUST01950,2020-02-07,Size Issue,4488.0,Refunded,7,Grocery
RET007032,ORD0036990,PROD0484,CUST01428,2020-08-15,Size Issue,37200.0,Pending,6,Home & Kitchen
RET007033,ORD0036998,PROD0135,CUST02647,2020-10-20,Size Issue,9194.0,Refunded,13,Automotive
RET007034,ORD0037014,PROD0291,CUST04326,2024-10-08,Damaged in Transit,1376.0,Refunded,14,Office Supplies
RET007035,ORD0037023,PROD0428,CUST02684,2024-05-20,Wrong Item,1745.0,Refunded,10,Grocery
RET007036,ORD0037026,PROD0100,CUST02559,2023-12-28,Better Price Found,11584.0,Refunded,8,Automotive
RET007037,ORD0037026,PROD0648,CUST02559,2023-12-28,Damaged in Transit,3332.0,Refunded,7,Fashion
RET007038,ORD0037026,PROD0020,CUST02559,2023-12-28,Wrong Item,1194.0,Refunded,14,Office Supplies
RET007039,ORD0037026,PROD0236,CUST02559,2023-12-28,Defective Product,387.0,Refunded,9,Grocery
RET007040,ORD0037026,PROD0791,CUST02559,2023-12-28,Defective Product,2184.0,Pending,9,Fashion
RET007041,ORD0037053,PROD0457,CUST03571,2024-10-10,Better Price Found,10452.0,Refunded,10,Fashion
RET007042,ORD0037056,PROD0026,CUST01643,2024-08-28,Defective Product,3914.0,Refunded,8,Sports & Fitness
RET007043,ORD0037062,PROD0578,CUST00424,2022-09-19,Wrong Item,7245.0,Refunded,13,Fashion
RET007044,ORD0037062,PROD0274,CUST00424,2022-09-19,Changed Mind,103722.0,Refunded,5,Electronics
RET007045,ORD0037062,PROD0499,CUST00424,2022-09-19,Defective Product,2939.0,Rejected,3,Beauty & Health
RET007046,ORD0037085,PROD0146,CUST04324,2023-01-27,Changed Mind,735.0,Refunded,11,Office Supplies
RET007047,ORD0037092,PROD0121,CUST04947,2024-10-28,Better Price Found,17756.0,Refunded,7,Office Supplies
RET007048,ORD0037093,PROD0032,CUST01626,2022-08-29,Better Price Found,18776.0,Refunded,3,Home & Kitchen
RET007049,ORD0037100,PROD0594,CUST02887,2023-04-21,Damaged in Transit,417.0,Refunded,4,Books
RET007050,ORD0037100,PROD0720,CUST02887,2023-04-21,Better Price Found,34086.0,Refunded,9,Home & Kitchen
RET007051,ORD0037114,PROD0312,CUST00276,2022-10-23,Wrong Item,40312.0,Refunded,6,Sports & Fitness
RET007052,ORD0037134,PROD0651,CUST04964,2024-07-05,Damaged in Transit,27830.0,Refunded,13,Sports & Fitness
RET007053,ORD0037134,PROD0771,CUST04964,2024-07-05,Defective Product,10730.0,Refunded,8,Fashion
RET007054,ORD0037134,PROD0359,CUST04964,2024-07-05,Size Issue,18112.0,Refunded,9,Office Supplies
RET007055,ORD0037134,PROD0393,CUST04964,2024-07-05,Defective Product,1062.0,Refunded,6,Grocery
RET007056,ORD0037144,PROD0752,CUST02757,2024-11-07,Size Issue,300.0,Refunded,12,Office Supplies
RET007057,ORD0037144,PROD0639,CUST02757,2024-11-07,Size Issue,4069.0,Refunded,11,Toys & Games
RET007058,ORD0037157,PROD0071,CUST01411,2023-04-02,Damaged in Transit,722.0,Pending,10,Books
RET007059,ORD0037179,PROD0178,CUST01510,2020-11-21,Better Price Found,2126.0,Refunded,6,Toys & Games
RET007060,ORD0037180,PROD0791,CUST02960,2024-12-08,Better Price Found,1748.0,Pending,12,Fashion
RET007061,ORD0037180,PROD0344,CUST02960,2024-12-08,Defective Product,10944.0,Refunded,9,Fashion
RET007062,ORD0037180,PROD0387,CUST02960,2024-12-08,Defective Product,1686.0,Refunded,14,Grocery
RET007063,ORD0037180,PROD0515,CUST02960,2024-12-08,Better Price Found,19512.0,Refunded,14,Sports & Fitness
RET007064,ORD0037183,PROD0738,CUST00953,2020-09-10,Changed Mind,5274.0,Refunded,11,Beauty & Health
RET007065,ORD0037215,PROD0289,CUST04274,2021-12-14,Wrong Item,959.0,Refunded,9,Books
RET007066,ORD0037222,PROD0225,CUST03137,2020-11-21,Wrong Item,223878.0,Refunded,4,Electronics
RET007067,ORD0037223,PROD0210,CUST00248,2022-04-07,Damaged in Transit,13926.0,Refunded,3,Home & Kitchen
RET007068,ORD0037223,PROD0747,CUST00248,2022-04-07,Better Price Found,4615.0,Refunded,7,Fashion
RET007069,ORD0037223,PROD0725,CUST00248,2022-04-07,Defective Product,1492.0,Refunded,12,Office Supplies
RET007070,ORD0037223,PROD0289,CUST00248,2022-04-07,Size Issue,1918.0,Refunded,7,Books
RET007071,ORD0037223,PROD0290,CUST00248,2022-04-07,Wrong Item,2179.0,Refunded,9,Toys & Games
RET007072,ORD0037233,PROD0797,CUST04835,2024-07-02,Wrong Item,21891.0,Refunded,5,Home & Kitchen
RET007073,ORD0037240,PROD0018,CUST01369,2023-08-21,Size Issue,8236.0,Refunded,11,Fashion
RET007074,ORD0037240,PROD0012,CUST01369,2023-08-21,Better Price Found,936.0,Refunded,14,Grocery
RET007075,ORD0037242,PROD0365,CUST00416,2023-12-24,Size Issue,5980.0,Refunded,10,Automotive
RET007076,ORD0037250,PROD0737,CUST03433,2024-10-06,Defective Product,974.0,Refunded,9,Beauty & Health
RET007077,ORD0037254,PROD0010,CUST04561,2020-07-15,Defective Product,27426.0,Rejected,6,Sports & Fitness
RET007078,ORD0037265,PROD0513,CUST01305,2020-05-10,Better Price Found,31989.0,Refunded,6,Automotive
RET007079,ORD0037292,PROD0674,CUST04577,2022-11-29,Better Price Found,1618.0,Rejected,14,Grocery
RET007080,ORD0037292,PROD0774,CUST04577,2022-11-29,Changed Mind,20096.0,Refunded,6,Home & Kitchen
RET007081,ORD0037292,PROD0431,CUST04577,2022-11-29,Damaged in Transit,494.0,Pending,3,Toys & Games
RET007082,ORD0037293,PROD0548,CUST01595,2022-05-09,Better Price Found,8477.0,Refunded,9,Automotive
RET007083,ORD0037297,PROD0319,CUST04826,2024-07-14,Better Price Found,4684.0,Refunded,14,Beauty & Health
RET007084,ORD0037302,PROD0224,CUST03534,2022-11-13,Size Issue,849.0,Refunded,6,Home & Kitchen
RET007085,ORD0037302,PROD0469,CUST03534,2022-11-13,Defective Product,68.0,Refunded,6,Grocery
